timestamp,open,high,low,close,volume,currency_volume,extra_0,extra_1
2022-12-02 16:00:00,1278.85,1312.4,1260.31,1271.13,68044.174806,87278997.516216,87278997.516216,1
2022-12-03 16:00:00,1271.12,1271.81,1236.19,1260.12,66846.033287,83929533.223428,83929533.223428,1
2022-12-04 16:00:00,1260.11,1305.45,1256.65,1266.67,113902.903218,146342653.91641,146342653.91641,1
2022-12-05 16:00:00,1266.58,1270.5,1241.31,1254.17,65558.119673,82439924.103782,82439924.103782,1
2022-12-06 16:00:00,1254.52,1278.44,1217.35,1233.6,118078.758193,146737228.627106,146737228.627106,1
2022-12-07 16:00:00,1233.59,1254.24,1222.08,1249.84,80149.647774,99099174.291828,99099174.291828,1
2022-12-08 16:00:00,1249.84,1298,1248.79,1277.76,128936.005697,164728023.851703,164728023.851703,1
2022-12-09 16:00:00,1277.77,1279.43,1255.79,1278.19,37091.482282,46990364.976463,46990364.976463,1
2022-12-10 16:00:00,1278.2,1283.92,1262,1273.53,32033.206943,40753648.851084,40753648.851084,1
2022-12-11 16:00:00,1273.54,1284.98,1240.2,1249.05,69626.187514,87375199.694444,87375199.694444,1
2022-12-12 16:00:00,1249.12,1356,1248.51,1323.95,187857.944333,244970026.571203,244970026.571203,1
2022-12-13 16:00:00,1323.95,1344.39,1305.5,1338.18,95987.941184,127097295.728789,127097295.728789,1
2022-12-14 16:00:00,1338.28,1353.33,1263,1270.43,183393.964547,238790777.542,238790777.542,1
2022-12-15 16:00:00,1270.55,1279.92,1190,1203.72,188316.29876,232019037.864423,232019037.864423,1
2022-12-16 16:00:00,1203.65,1212.3,1155.71,1179.85,143221.880673,169019429.529544,169019429.529544,1
2022-12-17 16:00:00,1179.86,1190,1170.51,1186.42,18266.936304,21557696.450845,21557696.450845,1
2022-12-18 16:00:00,1184.98,1194.76,1173.81,1179.78,55558.584835,65764713.528353,65764713.528353,1
2022-12-19 16:00:00,1179.77,1231.72,1150.29,1217.28,144511.084108,172514681.578464,172514681.578464,1
2022-12-20 16:00:00,1217.21,1223.56,1203.49,1215.48,63540.076023,77046460.6859,77046460.6859,1
2022-12-21 16:00:00,1215.48,1221.59,1184.23,1186.72,65454.655383,78854639.017285,78854639.017285,1
2022-12-22 16:00:00,1186.64,1238.69,1183.06,1219.34,116162.850055,141429981.776784,141429981.776784,1
2022-12-23 16:00:00,1219.28,1222.48,1214.74,1219.02,28437.207089,34648840.02251,34648840.02251,1
