timestamp,open,high,low,close,volume,currency_volume,extra_0,extra_1
2022-12-02 16:00:00,0.09894,0.10312,0.0981,0.10161,364964086.800756,36741957.986492,36741957.986492,1
2022-12-03 16:00:00,0.10163,0.10578,0.09904,0.1035,428706007.861831,44120606.640331,44120606.640331,1
2022-12-04 16:00:00,0.10349,0.11194,0.1018,0.103,463179632.299747,48914364.221663,48914364.221663,1
2022-12-05 16:00:00,0.10299,0.10344,0.09924,0.09988,287579666.779336,29082278.696683,29082278.696683,1
2022-12-06 16:00:00,0.09991,0.10121,0.09231,0.09608,340637103.397931,33154540.693183,33154540.693183,1
2022-12-07 16:00:00,0.09608,0.09783,0.09414,0.09702,184310369.514734,17710421.9907,17710421.9907,1
2022-12-08 16:00:00,0.097,0.09945,0.0954,0.09725,206750052.957073,20237179.425118,20237179.425118,1
2022-12-09 16:00:00,0.09726,0.09745,0.09564,0.09724,92186050.268586,8910472.682765,8910472.682765,1
2022-12-10 16:00:00,0.09726,0.09741,0.0961,0.09628,74911769.101111,7249376.520953,7249376.520953,1
2022-12-11 16:00:00,0.09629,0.09692,0.0842,0.08849,449480760.996722,40197140.523771,40197140.523771,1
2022-12-12 16:00:00,0.0885,0.09592,0.08685,0.09201,434662346.415503,39541985.35255,39541985.35255,1
2022-12-13 16:00:00,0.09206,0.0925,0.08881,0.0917,256607837.882703,23358606.274478,23358606.274478,1
2022-12-14 16:00:00,0.09172,0.09242,0.0861,0.08724,352552626.201704,31278398.594344,31278398.594344,1
2022-12-15 16:00:00,0.08725,0.08729,0.08059,0.08161,342431212.741955,28647877.358137,28647877.358137,1
2022-12-16 16:00:00,0.08162,0.08181,0.07379,0.0777,487249935.085771,37748644.068818,37748644.068818,1
2022-12-17 16:00:00,0.07772,0.07991,0.07675,0.07914,110045209.928016,8613471.381242,8613471.381242,1
2022-12-18 16:00:00,0.07915,0.07985,0.07615,0.0763,174977113.230062,13621723.883789,13621723.883789,1
2022-12-19 16:00:00,0.0763,0.07642,0.06982,0.07457,418706964.504505,30744822.060181,30744822.060181,1
2022-12-20 16:00:00,0.07459,0.07519,0.07135,0.0734,221955786.949513,16282462.473555,16282462.473555,1
2022-12-21 16:00:00,0.07341,0.07781,0.07255,0.07453,280339581.426858,21072555.228878,21072555.228878,1
2022-12-22 16:00:00,0.07456,0.07901,0.07426,0.07718,301365020.372261,23269930.299959,23269930.299959,1
2022-12-23 16:00:00,0.0772,0.07767,0.07659,0.07729,80085867.459584,6180611.645888,6180611.645888,1
2022-12-24 16:00:00,0.0773,0.07816,0.07302,0.07488,176713593.247598,13413640.287705,13413640.287705,1
2022-12-25 16:00:00,0.07489,0.07666,0.07369,0.07555,192289264.612436,14500252.286199,14500252.286199,1
2022-12-26 16:00:00,0.07555,0.07616,0.07336,0.0741,141550741.491778,10598648.639472,10598648.639472,1
2022-12-27 16:00:00,0.07411,0.07424,0.06913,0.07134,312174980.963202,22388327.252484,22388327.252484,1
2022-12-28 16:00:00,0.07133,0.07166,0.0697,0.07111,135355738.156802,9573344.306164,9573344.306164,1
2022-12-29 16:00:00,0.07113,0.07163,0.06579,0.06769,312399868.73052,21425405.594486,21425405.594486,1
2022-12-30 16:00:00,0.0677,0.07139,0.06735,0.07068,215845137.649207,14977126.346994,14977126.346994,1
2022-12-31 16:00:00,0.07067,0.07084,0.06906,0.06973,110298158.255177,7704029.556302,7704029.556302,1
2023-01-01 16:00:00,0.06975,0.07375,0.06906,0.07241,263957143.054156,18849736.518824,18849736.518824,1
2023-01-02 16:00:00,0.0724,0.07272,0.07042,0.07098,161343306.660987,11554090.258597,11554090.258597,1
2023-01-03 16:00:00,0.07097,0.07305,0.06926,0.07239,267194953.54804,19088894.374117,19088894.374117,1
2023-01-04 16:00:00,0.0724,0.07529,0.07161,0.0724,277730150.736356,20350134.55605,20350134.55605,1
2023-01-05 16:00:00,0.07241,0.07285,0.0695,0.07147,225285501.890893,16021820.025902,16021820.025902,1
2023-01-06 16:00:00,0.07146,0.07304,0.07128,0.07225,111727815.434646,8071389.268752,8071389.268752,1
2023-01-07 16:00:00,0.07226,0.07264,0.07122,0.07243,116466924.664579,8374439.064381,8374439.064381,1
2023-01-08 16:00:00,0.07245,0.07904,0.07163,0.07817,503698625.182465,38272952.128792,38272952.128792,1
2023-01-09 16:00:00,0.07816,0.0796,0.07369,0.07665,433346771.309047,33181013.87223,33181013.87223,1
2023-01-10 16:00:00,0.07669,0.07839,0.07467,0.07512,218985286.45533,16789044.775673,16789044.775673,1
2023-01-11 16:00:00,0.07511,0.08128,0.07456,0.07728,464774274.728206,36292755.699553,36292755.699553,1
2023-01-12 16:00:00,0.07729,0.08159,0.07701,0.08039,375763554.306523,29998135.762997,29998135.762997,1
2023-01-13 16:00:00,0.08038,0.0928,0.07924,0.08697,968962664.118333,83983090.867546,83983090.867546,1
2023-01-14 16:00:00,0.08694,0.08794,0.08275,0.08584,337046279.025612,28788719.405348,28788719.405348,1
2023-01-15 16:00:00,0.08586,0.08832,0.08151,0.08355,357622319.54197,30511132.731631,30511132.731631,1
2023-01-16 16:00:00,0.08357,0.08511,0.08189,0.08362,227151755.215426,19056132.228384,19056132.228384,1
2023-01-17 16:00:00,0.08361,0.08977,0.0826,0.08477,492796714.617446,42496608.519878,42496608.519878,1
2023-01-18 16:00:00,0.08476,0.08476,0.07639,0.08102,494930247.566924,40076926.921382,40076926.921382,1
2023-01-19 16:00:00,0.08101,0.08218,0.08026,0.08158,204890996.289714,16664350.063771,16664350.063771,1
