timestamp,open,high,low,close,volume,currency_volume,extra_0,extra_1
2023-01-04 16:00:00,38,45.48,38,41.34,29719.8117,1259504.1323,1259504.1323,1
2023-01-05 16:00:00,41.25,42,40.3,41.25,24538.6146,1009191.6618,1009191.6618,1
2023-01-06 16:00:00,41.17,42.49,40.7,41.3,21737.9491,900827.4753,900827.4753,1
2023-01-07 16:00:00,41.3,41.72,40.07,40.72,19252.2133,786629.7937,786629.7937,1
2023-01-08 16:00:00,40.73,43,39,42.97,32902.586,1350093.4426,1350093.4426,1
2023-01-09 16:00:00,42.97,46.45,41.86,44.24,31984.9661,1387515.5736,1387515.5736,1
2023-01-10 16:00:00,44.28,47,43.57,44.06,24572.2601,1094104.6182,1094104.6182,1
2023-01-11 16:00:00,44.08,47.63,43.8,44.31,28176.2148,1288804.3885,1288804.3885,1
2023-01-12 16:00:00,44.35,47.8,44.16,47.11,26174.2364,1203780.2708,1203780.2708,1
2023-01-13 16:00:00,47.21,53.72,46.4,51.03,35052.1932,1762232.0744,1762232.0744,1
2023-01-14 16:00:00,51.06,58.16,50.44,52.37,29962.174,1549445.9208,1549445.9208,1
2023-01-15 16:00:00,52.36,52.72,48.79,49.05,25782.9336,1322210.5153,1322210.5153,1
2023-01-16 16:00:00,49.16,55.91,47.32,48.31,21612.138,1063752.5406,1063752.5406,1
2023-01-17 16:00:00,48.28,49.74,40.84,46.08,27029.6203,1287247.8,1287247.8,1
2023-01-18 16:00:00,46.06,47.18,44.05,45.21,15345.2882,698180.2056,698180.2056,1
2023-01-19 16:00:00,45.33,47.62,45,47.49,10848.5826,502371.0793,502371.0793,1
2023-01-20 16:00:00,47.51,53.28,47.34,49.33,22123.5066,1108595.5469,1108595.5469,1
2023-01-21 16:00:00,49.34,51.72,46.47,51.12,20629.5015,1024048.522,1024048.522,1
2023-01-22 16:00:00,51.06,53.66,48.71,53.19,35690.544,1813088.9239,1813088.9239,1
2023-01-23 16:00:00,53.22,55.82,51.98,53.05,32061.7527,1730021.9299,1730021.9299,1
2023-01-24 16:00:00,53.05,53.36,47.29,50.25,23549.5181,1185079.3075,1185079.3075,1
2023-01-25 16:00:00,50.31,54.73,50.08,51.14,24621.7672,1286695.7132,1286695.7132,1
2023-01-26 16:00:00,51.07,53.05,49.87,52.11,22563.7178,1153736.1436,1153736.1436,1
2023-01-27 16:00:00,52.12,57.98,52.1,54.92,29520.9204,1619684.8258,1619684.8258,1
2023-01-28 16:00:00,54.91,65.3,54.4,62.61,34651.4129,2045074.9811,2045074.9811,1
2023-01-29 16:00:00,62.61,63.68,55.79,59.02,47132.2734,2824667.3555,2824667.3555,1
2023-01-30 16:00:00,59.06,60.61,55.2,59.23,28110.9106,1626484.0012,1626484.0012,1
2023-01-31 16:00:00,59.13,63.39,56.59,56.87,30252.9569,1774207.2982,1774207.2982,1
2023-02-01 16:00:00,56.83,69.44,56,69.08,57898.8873,3775283.0781,3775283.0781,1
2023-02-02 16:00:00,69.03,74.06,63.59,71.99,56085.8026,3818511.0717,3818511.0717,1
2023-02-03 16:00:00,72,77.42,69.03,73.84,63095.912,4652123.2325,4652123.2325,1
2023-02-04 16:00:00,73.85,73.93,64.07,66.47,67581.6725,4696758.1349,4696758.1349,1
2023-02-05 16:00:00,66.55,67.95,63.51,67.25,47923.9453,3183044.8042,3183044.8042,1
2023-02-06 16:00:00,67.28,74.99,65.2,69.3,61894.4001,4314994.7908,4314994.7908,1
2023-02-07 16:00:00,69.3,72.62,65.33,65.66,55141.0664,3814755.5432,3814755.5432,1
2023-02-08 16:00:00,65.69,67.74,62.3,65.01,47014.6321,3071873.6229,3071873.6229,1
2023-02-09 16:00:00,65.03,65.28,58.93,59.62,44059.2766,2684876.481,2684876.481,1
2023-02-10 16:00:00,59.53,65.07,59.05,64.42,29944.7392,1859614.8645,1859614.8645,1
2023-02-11 16:00:00,64.28,66.91,63.97,65.89,25589.0495,1679797.7488,1679797.7488,1
2023-02-12 16:00:00,65.9,67.65,60.71,61.65,30287.1693,1932908.1523,1932908.1523,1
2023-02-13 16:00:00,61.71,79.5,60.77,75.16,93450.0787,6535553.399,6535553.399,1
2023-02-14 16:00:00,75.12,80,73.32,77.84,58249.1914,4409935.8171,4409935.8171,1
2023-02-15 16:00:00,77.87,89.73,77.33,84.08,62702.2863,5142690.6345,5142690.6345,1
2023-02-16 16:00:00,84.05,85.32,76.28,80.02,67544.3764,5376146.2304,5376146.2304,1
2023-02-17 16:00:00,79.95,85.48,78.34,81.27,47382.1197,3884346.4155,3884346.4155,1
2023-02-18 16:00:00,81.38,84,78.34,80.93,29793.3183,2403871.294,2403871.294,1
2023-02-19 16:00:00,80.95,81.6,74.65,78.08,43455.2224,3392217.6702,3392217.6702,1
2023-02-20 16:00:00,78.05,82.23,75.4,76.99,45452.5397,3576160.0297,3576160.0297,1
2023-02-21 16:00:00,76.93,78.16,71.64,72.32,57956.716,4338803.3196,4338803.3196,1
2023-02-22 16:00:00,72.29,80.27,71.1,76.99,65801.7509,4998170.6291,4998170.6291,1
2023-02-23 16:00:00,76.96,77.93,72.95,73.35,51740.6116,3910733.5054,3910733.5054,1
2023-02-24 16:00:00,73.31,74.23,71.2,71.56,47657.8663,3460972.827,3460972.827,1
2023-02-25 16:00:00,71.56,74.07,69.72,73.54,34888.6326,2517801.6393,2517801.6393,1
2023-02-26 16:00:00,73.55,76.87,73.03,75.63,35325.3867,2649925.2174,2649925.2174,1
