timestamp,open,high,low,close,volume,currency_volume,extra_0,extra_1
2022-12-02 16:00:00,0.9191,0.9504,0.911,0.9241,7235414.317857,6715637.894111,6715637.894111,1
2022-12-03 16:00:00,0.9242,0.9242,0.9,0.9176,4721741.247979,4307926.929208,4307926.929208,1
2022-12-04 16:00:00,0.9177,0.9453,0.9101,0.9178,7064694.826525,6560135.4835,6560135.4835,1
2022-12-05 16:00:00,0.9176,0.9214,0.9005,0.9065,6441862.275852,5869453.204676,5869453.204676,1
2022-12-06 16:00:00,0.9065,0.9205,0.8701,0.8866,10205053.861833,9126199.644006,9126199.644006,1
2022-12-07 16:00:00,0.8867,0.9125,0.8826,0.9095,5520479.066704,4941020.373204,4941020.373204,1
2022-12-08 16:00:00,0.9099,0.9349,0.9056,0.9234,5963806.142825,5508309.062062,5508309.062062,1
2022-12-09 16:00:00,0.9234,0.9242,0.9002,0.9149,3771422.015869,3430082.605677,3430082.605677,1
2022-12-10 16:00:00,0.9149,0.9168,0.9047,0.9068,2039299.859487,1855914.125986,1855914.125986,1
2022-12-11 16:00:00,0.9068,0.9147,0.8695,0.8831,6649238.532173,5908843.929442,5908843.929442,1
2022-12-12 16:00:00,0.8833,0.9417,0.8795,0.9305,10807112.440659,9849027.545365,9849027.545365,1
2022-12-13 16:00:00,0.9308,0.9349,0.914,0.9287,6185313.179383,5713483.710724,5713483.710724,1
2022-12-14 16:00:00,0.9289,0.9381,0.8849,0.8855,9561538.693152,8643654.338809,8643654.338809,1
2022-12-15 16:00:00,0.8856,0.8916,0.8389,0.8426,7061557.939664,6096957.906364,6096957.906364,1
2022-12-16 16:00:00,0.8425,0.8428,0.7815,0.8065,10158678.731898,8207880.438931,8207880.438931,1
2022-12-17 16:00:00,0.8058,0.8263,0.7968,0.817,2057572.26602,1667747.149798,1667747.149798,1
2022-12-18 16:00:00,0.817,0.8237,0.7854,0.7881,4893405.318992,3932709.59721,3932709.59721,1
2022-12-19 16:00:00,0.7879,0.809,0.7556,0.7995,9419220.816748,7435408.539494,7435408.539494,1
2022-12-20 16:00:00,0.7994,0.8051,0.7858,0.7963,4764474.191241,3791294.238666,3791294.238666,1
2022-12-21 16:00:00,0.7965,0.797,0.7737,0.7757,3697853.929555,2916836.345169,2916836.345169,1
2022-12-22 16:00:00,0.7754,0.807,0.7698,0.7985,4000215.152119,3173846.831384,3173846.831384,1
2022-12-23 16:00:00,0.7982,0.8019,0.7931,0.798,1964986.190531,1567827.521243,1567827.521243,1
2022-12-24 16:00:00,0.7977,0.8006,0.786,0.7909,2063567.315453,1639395.610493,1639395.610493,1
2022-12-25 16:00:00,0.7908,0.805,0.7857,0.8007,2542965.340276,2025912.304344,2025912.304344,1
2022-12-26 16:00:00,0.8007,0.8202,0.7995,0.8086,13707979.765995,11156434.786225,11156434.786225,1
2022-12-27 16:00:00,0.8083,0.8096,0.776,0.783,5066022.669432,4020513.562213,4020513.562213,1
2022-12-28 16:00:00,0.7829,0.7894,0.7719,0.7824,3706890.072911,2897152.026148,2897152.026148,1
2022-12-29 16:00:00,0.7827,0.7858,0.7472,0.7548,6907459.944853,5284624.191073,5284624.191073,1
2022-12-30 16:00:00,0.7547,0.772,0.7521,0.7669,3307151.367814,2514859.237097,2514859.237097,1
2022-12-31 16:00:00,0.7669,0.768,0.748,0.7584,2512609.102525,1899819.699525,1899819.699525,1
2023-01-01 16:00:00,0.7585,0.7859,0.7494,0.785,4282975.487468,3283791.102247,3283791.102247,1
2023-01-02 16:00:00,0.785,0.7906,0.7757,0.7806,3557355.78541,2782137.228298,2782137.228298,1
2023-01-03 16:00:00,0.7805,0.8134,0.7712,0.8074,7977131.818757,6367156.747724,6367156.747724,1
2023-01-04 16:00:00,0.8075,0.8143,0.7869,0.7916,4782977.708089,3832221.552324,3832221.552324,1
2023-01-05 16:00:00,0.7916,0.7953,0.7709,0.7861,4650602.448164,3642842.69243,3642842.69243,1
2023-01-06 16:00:00,0.7865,0.8114,0.7836,0.8071,4095373.816658,3277307.432188,3277307.432188,1
2023-01-07 16:00:00,0.8071,0.815,0.7966,0.8143,2832500.321966,2279201.279939,2279201.279939,1
2023-01-08 16:00:00,0.8145,0.8728,0.8038,0.8664,11151073.839416,9440447.362847,9440447.362847,1
2023-01-09 16:00:00,0.8665,0.8764,0.8318,0.848,9309961.56419,7918634.480847,7918634.480847,1
2023-01-10 16:00:00,0.8481,0.8655,0.8429,0.8477,6689025.1886,5724539.985542,5724539.985542,1
2023-01-11 16:00:00,0.8473,0.9016,0.8448,0.8739,14303123.801211,12602045.908417,12602045.908417,1
2023-01-12 16:00:00,0.8736,0.9246,0.8725,0.9109,12251420.612028,11111810.207196,11111810.207196,1
2023-01-13 16:00:00,0.9109,1.0552,0.9002,0.9857,27856255.742627,27171484.825659,27171484.825659,1
