timestamp,open,high,low,close,volume,currency_volume,extra_0,extra_1
2022-12-02 16:00:00,0.31683,0.32633,0.31584,0.32556,14343971.3818,4597051.97629652,4597051.97629652,1
2022-12-03 16:00:00,0.32556,0.32583,0.3171,0.32199,11299395.007,3628094.77819455,3628094.77819455,1
2022-12-04 16:00:00,0.32202,0.32907,0.32067,0.32171,15044448.2858,4878144.83866358,4878144.83866358,1
2022-12-05 16:00:00,0.32165,0.3222,0.31419,0.31687,11956508.9637,3807762.94058277,3807762.94058277,1
2022-12-06 16:00:00,0.3169,0.31993,0.30667,0.31098,15846418.9564,4959382.20091173,4959382.20091173,1
2022-12-07 16:00:00,0.31098,0.31276,0.30711,0.31122,13391460.8333,4145881.85514323,4145881.85514323,1
2022-12-08 16:00:00,0.31127,0.31656,0.31026,0.31291,11984925.9722,3763216.9941612,3763216.9941612,1
2022-12-09 16:00:00,0.31291,0.31479,0.30888,0.31445,8404904.4264,2618724.7077672,2618724.7077672,1
2022-12-10 16:00:00,0.31445,0.31499,0.31143,0.31262,5411040.8241,1692163.31107432,1692163.31107432,1
2022-12-11 16:00:00,0.31262,0.31498,0.30027,0.30443,15310184.5601,4685315.35158495,4685315.35158495,1
2022-12-12 16:00:00,0.30442,0.31861,0.29902,0.31292,29227232.4211,8986793.24314605,8986793.24314605,1
2022-12-13 16:00:00,0.31296,0.3158,0.30395,0.313,21089111.7876,6560443.31874756,6560443.31874756,1
2022-12-14 16:00:00,0.313,0.31411,0.30033,0.30175,20200732.1208,6175469.00536939,6175469.00536939,1
2022-12-15 16:00:00,0.30171,0.30237,0.28256,0.28439,25718216.4577,7513639.06440475,7513639.06440475,1
2022-12-16 16:00:00,0.28438,0.28615,0.25427,0.2644,43060160.2279,11488826.07085986,11488826.07085986,1
2022-12-17 16:00:00,0.26439,0.27166,0.261,0.2685,12449309.9989,3306604.97217871,3306604.97217871,1
2022-12-18 16:00:00,0.2662,0.26941,0.26173,0.26328,13479564.6651,3575249.70990914,3575249.70990914,1
2022-12-19 16:00:00,0.26318,0.26367,0.24885,0.26002,30226999.8592,7750555.99579349,7750555.99579349,1
2022-12-20 16:00:00,0.26,0.26018,0.24771,0.25223,27291248.1247,6932204.34588117,6932204.34588117,1
2022-12-21 16:00:00,0.25225,0.25417,0.24649,0.24835,19517846.1738,4913126.3970171,4913126.3970171,1
